X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,LAT,LONG,CRIME_WEIGHT
-8476525.84466866,5320899.50055964,2023/03/16 00:00:00+00,0803,803,600 E LAUREL ST     ,MV THEFT,43.0586254560001,-76.145927225,2
-8479715.05189985,5321692.11934393,2023/04/17 00:00:00+00,0319,319,600 HIAWATHA BLVD W ,MV THEFT,43.0638276600001,-76.1745763609999,17
-8476677.95663026,5319706.39907588,2023/11/24 00:00:00+00,0634,634,400 ERIE BLVD E ,LARCENY,43.050793927,-76.14729367,61
-8475273.92062831,5318432.05251863,2023/10/18 00:00:00+00,1524,1601,700 UNIVERSITY AV   ,LARCENY,43.042428,-76.1346809999999,6
-8481810.61481999,5316898.70446869,2023/11/22 00:00:00+00,1114,1201,4700 ONONDAGA BLVD   ,LARCENY,43.032360248,-76.1934011229999,170
-8475273.92062831,5318432.05251863,2023/08/23 00:00:00+00,1010,1246,700 UNIVERSITY AV   ,LARCENY,43.042428,-76.1346809999999,6
-8475273.92062831,5318432.05251863,2023/02/17 00:00:00+00,1100,1109,700 UNIVERSITY AV   ,LARCENY,43.042428,-76.1346809999999,6
-8477298.71084635,5322574.27448763,2023/12/03 00:00:00+00,1439,1439,700 KIRKPATRICK ST     ,LARCENY,43.0696170000001,-76.15287,57
-8481810.61481999,5316898.70446869,2023/09/25 00:00:00+00,0830,830,4700 ONONDAGA BLVD   ,BURGLARY,43.032360248,-76.1934011229999,170
-8481810.61481999,5316898.70446869,2023/08/03 00:00:00+00,2247,2247,4700 ONONDAGA BLVD   ,BURGLARY,43.032360248,-76.1934011229999,170
-8478420.31037584,5317664.41434322,2023/06/28 00:00:00+00,1539,1539,700 W  ONONDAGA ST     ,BURGLARY,43.0373880000001,-76.1629455,102
-8478376.94252862,5323140.19442654,2023/04/17 00:00:00+00,0600,602,500 WOLF ST   ,MV THEFT,43.0733306880001,-76.16255592,17
-8475985.25217448,5319155.88341683,2023/08/22 00:00:00+00,0115,115,700 W GENESEE ST     ,BURGLARY,43.04718,-76.141071,20
-8478420.31037584,5317664.41434322,2023/06/28 00:00:00+00,1352,1352,700 W  ONONDAGA ST     ,LARCENY,43.0373880000001,-76.1629455,102
-8481810.61481999,5316898.70446869,2023/04/25 00:00:00+00,2248,2248,4700 ONONDAGA BLVD   ,BURGLARY,43.032360248,-76.1934011229999,170
-8476023.45045588,5317674.22676773,2023/04/07 00:00:00+00,1915,1923,400 VAN BUREN ST     ,LARCENY,43.0374524270001,-76.141414141,2
-8475985.25217448,5319155.88341683,2023/08/11 00:00:00+00,2235,2235,700 W GENESEE ST     ,BURGLARY,43.04718,-76.141071,20
-8481810.61481999,5316898.70446869,2023/10/25 00:00:00+00,1408,1408,4700 ONONDAGA BLVD   ,LARCENY,43.032360248,-76.1934011229999,170
-8478159.28019619,5319601.60805403,2023/01/23 00:00:00+00,1142,1142,500 ERIE BLVD W ,LARCENY,43.0501060300001,-76.160600626,31
-8477210.04487194,5321030.15314467,2023/07/07 00:00:00+00,0514,514,600 N SALINA ST     ,BURGLARY,43.0594830000001,-76.1520735,10
-8475180.93735009,5315370.3942465,2023/08/21 00:00:00+00,1600,100,400 JAMESVILLE AVE    ,LARCENY,43.02232393,-76.133845717,2
-8476501.89505946,5322030.56198385,2023/04/11 00:00:00+00,1100,1530,400 JOHN ST     ,MV THEFT,43.0660488300001,-76.145712082,17
-8476631.03001023,5321087.4006888,2023/11/21 00:00:00+00,0810,810,600 BUTTERNUT ST     ,BURGLARY,43.0598587430001,-76.1468721209999,220
-8476833.8406528,5322737.47807061,2023/04/01 00:00:00+00,1550,1550,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8476135.1047957,5313452.87780014,2023/10/13 00:00:00+00,1139,1139,4000 S SALINA ST     ,LARCENY,43.009729398,-76.142417149,10
-8476631.03001023,5321087.4006888,2023/06/29 00:00:00+00,1744,1744,600 BUTTERNUT ST     ,LARCENY,43.0598587430001,-76.1468721209999,220
-8476631.03001023,5321087.4006888,2023/06/14 00:00:00+00,0855,855,600 BUTTERNUT ST     ,BURGLARY,43.0598587430001,-76.1468721209999,220
-8479615.04580891,5320166.52740205,2023/07/24 00:00:00+00,2117,2117,400 LIBERTY ST     ,LARCENY,43.0538143320001,-76.173677991,17
-8476833.8406528,5322737.47807061,2023/05/25 00:00:00+00,1412,1412,700 FIRST NORTH ST     ,BURGLARY,43.0706880000001,-76.148694,166
-8476833.8406528,5322737.47807061,2023/05/31 00:00:00+00,0910,910,700 FIRST NORTH ST     ,BURGLARY,43.0706880000001,-76.148694,166
-8476631.03001023,5321087.4006888,2023/06/19 00:00:00+00,1043,1043,600 BUTTERNUT ST     ,LARCENY,43.0598587430001,-76.1468721209999,220
-8476631.03001023,5321087.4006888,2023/08/22 00:00:00+00,1759,1759,600 BUTTERNUT ST     ,LARCENY,43.0598587430001,-76.1468721209999,220
-8476631.03001023,5321087.4006888,2023/11/13 00:00:00+00,1115,1126,600 BUTTERNUT ST     ,BURGLARY,43.0598587430001,-76.1468721209999,220
-8477210.04487194,5321030.15314467,2023/08/11 00:00:00+00,0930,730,600 N  SALINA ST     ,BURGLARY,43.0594830000001,-76.1520735,34
-8476833.8406528,5322737.47807061,2023/09/30 00:00:00+00,2103,2103,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8476631.03001023,5321087.4006888,2023/06/25 00:00:00+00,2007,2007,600 BUTTERNUT ST     ,LARCENY,43.0598587430001,-76.1468721209999,220
-8476833.8406528,5322737.47807061,2023/01/31 00:00:00+00,1109,1109,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8476135.1047957,5313452.87780014,2023/10/09 00:00:00+00,1508,1508,4000 S SALINA ST     ,LARCENY,43.009729398,-76.142417149,10
-8476135.1047957,5313452.87780014,2023/09/04 00:00:00+00,1746,1746,4000 S SALINA ST     ,LARCENY,43.009729398,-76.142417149,10
-8476631.03001023,5321087.4006888,2023/08/28 00:00:00+00,1301,1301,600 BUTTERNUT ST     ,LARCENY,43.0598587430001,-76.1468721209999,220
-8477210.04487194,5321030.15314467,2023/01/15 00:00:00+00,2303,2303,600 N  SALINA ST     ,LARCENY,43.0594830000001,-76.1520735,34
-8477319.2492924,5321213.89843244,2023/12/08 00:00:00+00,2321,2321,700 N SALINA ST     ,LARCENY,43.060689,-76.1530544999999,12
-8476833.8406528,5322737.47807061,2023/04/13 00:00:00+00,1054,1054,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8477319.2492924,5321213.89843244,2023/08/17 00:00:00+00,0408,408,700 N SALINA ST     ,BURGLARY,43.060689,-76.1530544999999,12
-8476631.03001023,5321087.4006888,2023/12/04 00:00:00+00,0945,1030,600 BUTTERNUT ST     ,LARCENY,43.0598587430001,-76.1468721209999,220
-8476135.1047957,5313452.87780014,2023/09/02 00:00:00+00,1903,1903,4000 S SALINA ST     ,LARCENY,43.009729398,-76.142417149,10
-8476690.15346159,5320803.51272887,2023/10/03 00:00:00+00,0750,750,500 E LAUREL ST     ,MV THEFT,43.057995428,-76.1474032359999,2
-8476833.8406528,5322737.47807061,2023/04/29 00:00:00+00,1524,1524,700 FIRST NORTH ST     ,BURGLARY,43.0706880000001,-76.148694,166
-8476833.8406528,5322737.47807061,2023/05/02 00:00:00+00,1101,1101,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8476833.8406528,5322737.47807061,2023/11/30 00:00:00+00,0804,804,700 FIRST NORTH ST     ,BURGLARY,43.0706880000001,-76.148694,166
-8476833.8406528,5322737.47807061,2023/11/29 00:00:00+00,1656,1656,700 FIRST NORTH ST     ,BURGLARY,43.0706880000001,-76.148694,166
-8476833.8406528,5322737.47807061,2023/05/10 00:00:00+00,1707,1707,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8476833.8406528,5322737.47807061,2023/05/10 00:00:00+00,1140,1140,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8476833.8406528,5322737.47807061,2023/05/20 00:00:00+00,1816,1859,700 FIRST NORTH ST     ,BURGLARY,43.0706880000001,-76.148694,166
-8476631.03001023,5321087.4006888,2023/07/28 00:00:00+00,0010,15,600 BUTTERNUT ST     ,MV THEFT,43.0598587430001,-76.1468721209999,220
-8476631.03001023,5321087.4006888,2023/03/27 00:00:00+00,1227,1227,600 BUTTERNUT ST     ,LARCENY,43.0598587430001,-76.1468721209999,220
-8476833.8406528,5322737.47807061,2023/10/17 00:00:00+00,1057,1057,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8476833.8406528,5322737.47807061,2023/07/18 00:00:00+00,1452,1452,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8476833.8406528,5322737.47807061,2023/02/25 00:00:00+00,2054,2054,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8477443.98289316,5319085.96548592,2023/02/20 00:00:00+00,1231,1231,500 S CLINTON ST     ,LARCENY,43.046721,-76.1541750009999,4
-8478042.10240587,5317965.97896355,2023/07/27 00:00:00+00,1400,600,600 ONONDAGA AV   ,BURGLARY,43.039368,-76.159548,20
-8476833.8406528,5322737.47807061,2023/07/26 00:00:00+00,0949,949,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8476414.95008436,5321377.97658277,2023/09/04 00:00:00+00,1131,1131,400 S ALVORD ST     ,LARCENY,43.0617658960001,-76.1449310419999,2
-8476833.8406528,5322737.47807061,2023/10/22 00:00:00+00,0850,915,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8476833.8406528,5322737.47807061,2023/08/02 00:00:00+00,1933,1933,700 FIRST NORTH ST     ,BURGLARY,43.0706880000001,-76.148694,166
-8476833.8406528,5322737.47807061,2023/02/28 00:00:00+00,1400,1400,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8476833.8406528,5322737.47807061,2023/06/30 00:00:00+00,0633,633,700 FIRST NORTH ST     ,LARCENY,43.0706880000001,-76.148694,166
-8475897.48855586,5320549.27561854,2023/12/09 00:00:00+00,0745,845,800 JAMES ST     ,MV THEFT,43.05632668,-76.140282606,29
-8474417.9279567,5317508.45914355,2023/02/21 00:00:00+00,1400,1630,800 LIVINGSTON AV   ,BURGLARY,43.036364011,-76.1269914869999,10
-8475503.7176758,5318301.48134373,2023/06/19 00:00:00+00,1654,1120,800 S CROUSE AV   ,MV THEFT,43.041570752,-76.136745302,2
-8476712.42025405,5318705.81942618,2023/12/09 00:00:00+00,0842,842,800 S  STATE ST     ,LARCENY,43.0442253420001,-76.147603262,22
-8471788.54789187,5319012.09296202,2023/01/10 00:00:00+00,1200,2233,800 SALT SPRINGS RD     ,LARCENY,43.046236035,-76.1033713639999,2
-8478078.83271714,5323691.39346915,2023/04/06 00:00:00+00,1900,2228,800 WOLF ST     ,LARCENY,43.076947558,-76.159877954,47
-8480405.83342274,5320960.96727665,2023/04/07 00:00:00+00,1812,1812,900 HIAWATHA BLVD W ,MV THEFT,43.0590288970001,-76.180781757,2
-8475701.13622487,5320682.19898866,2023/05/18 00:00:00+00,0400,400,900 JAMES ST     ,BURGLARY,43.057199161,-76.138518743,153
-8475701.13622487,5320682.19898866,2023/10/29 00:00:00+00,0650,715,900 JAMES ST     ,MV THEFT,43.057199161,-76.138518743,153
-8475230.22505651,5318868.76183981,2023/08/10 00:00:00+00,1245,1245,900 MADISON ST     ,LARCENY,43.0452950710001,-76.1342884759999,62
-8481835.83914869,5320297.33168028,2023/07/18 00:00:00+00,1730,530,900 WILLIS AV   ,MV THEFT,43.0546729390001,-76.193627717,2
-8476201.57121462,5320346.27976116,2023/09/21 00:00:00+00,2116,2116,700 JAMES ST     ,LARCENY,43.054994234,-76.143014227,294
-8477205.326484,5320671.84971599,2023/11/04 00:00:00+00,0530,550,700 N STATE ST     ,BURGLARY,43.057131231,-76.152031114,10
-8478192.78346674,5323516.03132804,2023/06/28 00:00:00+00,0727,727,700 SECOND NORTH ST     ,LARCENY,43.075796886,-76.160901591,2
-8478799.52022123,5317295.69628022,2023/06/01 00:00:00+00,1823,1905,900 ONONDAGA AV   ,LARCENY,43.0349670000001,-76.166352,2
-8474770.43014118,5317957.00118334,2023/05/22 00:00:00+00,0133,133,700 COMSTOCK AV   ,BURGLARY,43.039309055,-76.130158068,10
-8479637.21441758,5316222.58424232,2023/08/18 00:00:00+00,1315,1319,700 CROSSETT ST     ,MV THEFT,43.027920411,-76.1738771349999,2
-8479559.94355152,5317872.76704184,2023/07/13 00:00:00+00,0032,32,900 S GEDDES ST     ,BURGLARY,43.038756,-76.1731829989999,10
-8476453.79168109,5320965.09431449,2023/02/17 00:00:00+00,0034,34,700 E LAUREL ST     ,LARCENY,43.059055985,-76.145279962,2
-8477528.64125459,5321606.08330035,2023/03/21 00:00:00+00,1150,1150,900 S SALINA ST     ,LARCENY,43.0632630000001,-76.1549355,4
-8477528.64125459,5321606.08330035,2023/03/06 00:00:00+00,1543,1543,900 S SALINA ST     ,LARCENY,43.0632630000001,-76.1549355,4
-8475108.90228496,5320374.75887338,2023/07/12 00:00:00+00,0956,956,700 HAWLEY AV   ,LARCENY,43.05518117,-76.133198615,2
-8475634.45195371,5318461.85734246,2023/07/30 00:00:00+00,0953,953,700 IRVING AV   ,LARCENY,43.042623678,-76.137919708,2
-8475529.78001762,5320282.72797302,2023/05/15 00:00:00+00,0050,50,600 LODI ST     ,LARCENY,43.0545770800001,-76.1369794239999,12
-8476859.7286683,5318708.59484713,2023/01/07 00:00:00+00,1830,2145,600 MONTGOMERY ST     ,MV THEFT,43.0442435630001,-76.1489265559999,2
-8476330.23250097,5316750.02724662,2023/09/10 00:00:00+00,1037,1037,600 OAKWOOD AV   ,LARCENY,43.0313839660001,-76.144170011,2
-8476040.66312082,5321574.40713318,2023/11/04 00:00:00+00,1601,1601,600 PARK ST     ,LARCENY,43.063055106,-76.141568765,82
-8476040.66312082,5321574.40713318,2023/12/03 00:00:00+00,0930,1130,600 PARK ST     ,BURGLARY,43.063055106,-76.141568765,82
-8477972.43176673,5317061.93991337,2023/07/31 00:00:00+00,1029,1029,600 SOUTH AV   ,LARCENY,43.0334321080001,-76.158922138,6
-8477972.43176673,5317061.93991337,2023/04/07 00:00:00+00,0922,922,600 SOUTH AV   ,LARCENY,43.0334321080001,-76.158922138,6
-8477972.43176673,5317061.93991337,2023/05/15 00:00:00+00,0803,803,600 SOUTH AV   ,LARCENY,43.0334321080001,-76.158922138,6
-8477972.43176673,5317061.93991337,2023/01/10 00:00:00+00,1226,1226,600 SOUTH AVE    ,LARCENY,43.0334321080001,-76.158922138,24
-8476631.03001023,5321087.4006888,2023/10/03 00:00:00+00,1513,1513,600 BUTTERNUT ST     ,LARCENY,43.0598587430001,-76.1468721209999,220
-8477528.64125459,5321606.08330035,2023/10/28 00:00:00+00,1130,1135,900 N SALINA ST     ,LARCENY,43.0632630000001,-76.1549355,2
-8478277.69808563,5323326.52638083,2023/09/02 00:00:00+00,1205,1206,600 WOLF ST     ,LARCENY,43.0745533890001,-76.161664392,13
-8477703.74224951,5320980.21557856,2023/08/25 00:00:00+00,1335,1335,700 N CLINTON ST     ,LARCENY,43.0591552340001,-76.156508459,2
-8478177.5544038,5323507.7239462,2023/07/23 00:00:00+00,1000,1000,700 WOLF ST     ,BURGLARY,43.0757423750001,-76.160764786,20
-8474752.38647624,5319893.97357837,2023/09/04 00:00:00+00,0630,946,800 BURNET AV   ,LARCENY,43.052025234,-76.1299959789999,2
-8477828.41217551,5323315.7406139,2023/10/01 00:00:00+00,0100,100,800 BEAR ST     ,MV THEFT,43.074482614,-76.157628388,2
-8474917.32778651,5312871.07526283,2023/10/30 00:00:00+00,0800,830,800 E BRIGHTON AV   ,MV THEFT,43.005907522,-76.131477672,2
-8476274.70878799,5320471.04821503,2023/03/12 00:00:00+00,2010,2010,800 E WILLOW ST     ,BURGLARY,43.055813206,-76.143671233,10
-8479306.27326,5319305.73088179,2023/09/28 00:00:00+00,0311,311,800 ERIE BLVD W ,BURGLARY,43.0481637130001,-76.17090424,25
-8476516.24614557,5311491.33169893,2021/05/02 04:00:00+00,1000,1321,100 AMIDON DR     ,OFFN AGAINST FAMILY,42.9968430000001,-76.145841,10
-8479620.05618786,5322321.931704,2022/06/12 04:00:00+00,1400,1412,1 DESTINY USA DR,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,1405
-8477618.80993081,5319295.72084822,2023/01/01 05:00:00+00,43,43,200 WALTON ST     ,DISORDERLY CONDUCT,43.048098,-76.155745499,22
-8477291.19678073,5319070.88521648,2023/01/01 05:00:00+00,113,113,400 N  SALINA ST     ,SIMPLE ASSAULT,43.0466220000001,-76.1528025,17
-8477553.6880287,5319927.75730566,2023/01/01 05:00:00+00,148,148,300 W  GENESEE ST     ,ALL OTHER OFFENSES,43.0522470000001,-76.155160499,2
-8477443.98289316,5319085.96548592,2023/01/01 05:00:00+00,538,538,500 S  CLINTON ST     ,SIMPLE ASSAULT,43.046721,-76.1541750009999,192
-8478541.53730131,5318251.10355444,2023/01/01 05:00:00+00,545,545,700 OSWEGO ST     ,CRIMINAL MISCHIEF,43.0412400000001,-76.1640345,30
-8472883.94682073,5318795.33185098,2023/01/01 05:00:00+00,701,701,2500 E  GENESEE ST     ,OFFN AGAINST FAMILY,43.044813,-76.1132115,10
-8475612.55451931,5324136.48292589,2023/01/01 05:00:00+00,820,820,700 DARLINGTON RD     ,DRIVING UNDER INFLUENCE,43.079868,-76.1377229999999,15
-8478541.53730131,5318251.10355444,2023/01/01 05:00:00+00,1248,1248,700 OSWEGO ST     ,CRIMINAL MISCHIEF,43.0412400000001,-76.1640345,30
-8476767.21593756,5322038.05422117,2023/01/01 05:00:00+00,1423,1423,500 CARBON ST     ,SIMPLE ASSAULT,43.0660980000001,-76.1480955,65
-8478333.14721455,5322897.94151659,2023/01/01 05:00:00+00,1806,1806,1200 CARBON ST     ,SIMPLE ASSAULT,43.071741,-76.1621625,15
-8474849.12545145,5315207.02541757,2023/01/01 05:00:00+00,1850,1850,300 VINCENT ST     ,SIMPLE ASSAULT,43.0212510000001,-76.130865,15
-8471974.24394197,5318167.48438346,2023/01/01 05:00:00+00,2325,2325,200 BROOKFORD RD     ,CRIMINAL MISCHIEF,43.040691,-76.1050395,5
-8477642.35400311,5321881.71958129,2023/01/02 05:00:00+00,117,117,300 W  KIRKPATRICK ST     ,SIMPLE ASSAULT,43.065072,-76.155956999,25
-8480657.49818231,5317155.88877369,2023/01/02 05:00:00+00,253,253,1700 W  ONONDAGA ST     ,SIMPLE ASSAULT,43.034049,-76.1830424999999,50
-8476786.25168181,5314195.7501306,2023/01/02 05:00:00+00,1306,1306,2600 MIDLAND AVE    ,SIMPLE ASSAULT,43.0146090000001,-76.148266501,25
-8476401.0304726,5322310.96043327,2023/01/02 05:00:00+00,1743,1743,200 FIRST NORTH ST     ,SIMPLE ASSAULT,43.067889,-76.144806,20
-8476738.66248818,5319966.14701444,2023/01/03 05:00:00+00,1654,1654,400 JAMES ST     ,OFFN AGAINST FAMILY,43.0524990000001,-76.147839,62
-8478420.31037584,5317664.41434322,2023/01/03 05:00:00+00,1752,1752,700 W  ONONDAGA ST     ,CRIMINAL MISCHIEF,43.0373880000001,-76.1629455,102
-8480015.79697764,5317440.98865011,2023/01/03 05:00:00+00,1838,1838,400 ROWLAND ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.035921,-76.1772779999999,30
-8479620.05618786,5322321.931704,2020/12/23 05:00:00+00,1927,1927,1 DESTINY USA DR,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,1405
-8479345.04138586,5320192.37528778,2023/01/03 05:00:00+00,2344,2344,1000 W  GENESEE ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0539840000001,-76.1712525,214
-8476767.21593756,5322038.05422117,2023/01/04 05:00:00+00,1145,1145,500 CARBON ST     ,CRIMINAL MISCHIEF,43.0660980000001,-76.1480955,65
-8476379.99108884,5318626.71364986,2023/01/04 05:00:00+00,1130,1130,500 HARRISON ST     ,SIMPLE ASSAULT,43.043706,-76.144617,5
-8477231.08414438,5318644.53494196,2023/01/04 05:00:00+00,850,850,500 S  SALINA ST     ,SIMPLE ASSAULT,43.043823,-76.152262499,254
-8474120.76202319,5321401.76115726,2023/01/04 05:00:00+00,1225,1225,400 SHUART AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.061922,-76.1243219999999,25
-8476334.90658375,5320234.87939284,2023/01/04 05:00:00+00,1422,1422,600 JAMES ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.054263,-76.1442119989999,92
-8469837.74461491,5318558.17053548,2023/01/04 05:00:00+00,1706,1706,100 GIFFORD ST     ,ALL OTHER OFFENSES,43.043256,-76.0858469999999,100
-8479345.04138586,5320192.37528778,2023/01/04 05:00:00+00,1659,1659,1000 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.0539840000001,-76.1712525,214
-8476337.41149493,5318299.08210511,2023/01/04 05:00:00+00,1744,1744,1000 S  MCBRIDE ST     ,CRIMINAL MISCHIEF,43.0415550000001,-76.144234501,55
-8479837.96409109,5315209.76614964,2023/01/04 05:00:00+00,1230,628,300 CARLTON RD     ,FRAUD,43.0212690000001,-76.1756804999999,10
-8480168.08204104,5317553.3861839,2023/01/05 05:00:00+00,551,551,300 HARTSON ST     ,CRIMINAL MISCHIEF,43.036659,-76.178646,32
-8476337.41149493,5318299.08210511,2023/01/05 05:00:00+00,455,455,1000 S  MCBRIDE ST     ,SIMPLE ASSAULT,43.0415550000001,-76.144234501,55
-8478888.18619564,5317945.41743032,2023/01/05 05:00:00+00,1714,1714,200 SABINE ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0392330000001,-76.1671484999999,152
-8477567.71439586,5312688.6322306,2023/01/05 05:00:00+00,1934,1934,100 SMITH LN     ,POSSESSION/USE DRUG,43.004709,-76.1552865,109
-8472952.5752868,5319142.17397738,2023/01/06 05:00:00+00,1101,1101,400 ELLIS ST     ,ALL OTHER OFFENSES,43.04709,-76.113828,12
-8479353.55732691,5318943.38936565,2023/01/05 05:00:00+00,2121,2121,200 S  GEDDES ST     ,DRIVING UNDER INFLUENCE,43.0457850000001,-76.171329,65
-8481860.7505583,5319650.80765171,2023/01/06 05:00:00+00,1148,1148,1900 W  GENESEE ST     ,OFFN AGAINST FAMILY,43.0504290000001,-76.1938514999999,15
-8473217.07050825,5322981.60303909,2023/01/06 05:00:00+00,1422,1422,100 LINWILL TER    ,SIMPLE ASSAULT,43.0722900000001,-76.116204001,15
-8479620.05618786,5322321.931704,2023/01/06 05:00:00+00,1342,1342,1 DESTINY USA DR,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,1405
-8475612.55451931,5324136.48292589,2023/01/07 05:00:00+00,159,159,700 DARLINGTON RD     ,SIMPLE ASSAULT,43.079868,-76.1377229999999,15
-8479620.05618786,5322321.931704,2023/01/06 05:00:00+00,1406,1406,1 DESTINY USA DR,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,1405
-8476082.43408995,5319948.32320146,2023/01/07 05:00:00+00,628,628,200 CATHERINE ST     ,OFFN AGAINST FAMILY,43.0523820000001,-76.141944,10
-8476222.69664835,5321729.50152502,2023/01/07 05:00:00+00,912,912,1000 BUTTERNUT ST     ,CRIMINAL MISCHIEF,43.0640730000001,-76.143204,124
-8476328.89544256,5318090.71990164,2023/01/07 05:00:00+00,1744,1744,1100 S  MCBRIDE ST     ,KIDNAPPING,43.0401870000001,-76.1441579999999,102
-8480678.03662837,5319990.82619624,2023/01/07 05:00:00+00,1756,1756,1800 W  FAYETTE ST     ,OFFN AGAINST FAMILY,43.0526610000001,-76.183227,75
-8479854.49503548,5317816.56618537,2023/01/07 05:00:00+00,2313,2313,200 CADWELL ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0383870000001,-76.175829,10
-8477650.36911777,5322774.5078519,2023/01/08 05:00:00+00,226,226,600 COURT ST     ,CRIMINAL MISCHIEF,43.070931,-76.156029,10
-8477395.8926505,5319260.07581403,2023/01/08 05:00:00+00,152,152,400 S  CLINTON ST     ,SIMPLE ASSAULT,43.0478640000001,-76.153742999,90
